µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'algier-2','Œ¿–«-140',132115,133190,132095,133210,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',138846,140086,138826,140106,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',145771,146962,145751,146982,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',152754,153913,152734,153933,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',159666,160890,159646,160910,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',166534,167741,166514,167761,' «','*',2,'*','*',
'algier-2','Œ¿–«-140',173511,174324,173491,174344,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',216975,218022,216955,218042,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',223687,224925,223667,224945,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',230603,231799,230583,231819,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',237586,238744,237566,238764,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',244504,245724,244484,245744,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',251372,252588,251352,252608,' «','*',3,'*','*',
'algier-2','Œ¿–«-140',258330,259200,258310,259220,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',2154,3048,2134,3068,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',8777,9885,8757,9905,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',15519,16683,15499,16703,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',22309,23447,22289,23467,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',29126,30123,29106,30143,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',36064,36563,36044,36583,' «','*',1,'*','*',
'anchor-1','Œ¿–«-140',87019,87886,86999,87906,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',93629,94728,93609,94748,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',100365,101528,100345,101548,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',107153,108295,107133,108315,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',113967,114981,113947,115001,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',120884,121452,120864,121472,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',171885,172723,171865,172743,' «','*',2,'*','*',
'anchor-1','Œ¿–«-140',178481,179571,178461,179591,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',185212,186373,185192,186393,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',191997,193144,191977,193164,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',198809,199837,198789,199857,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',205709,206335,205689,206355,' «','*',3,'*','*',
'anchor-1','Œ¿–«-140',256754,257559,256734,257579,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',2151,3048,2131,3068,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',8776,9885,8756,9905,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',15518,16683,15498,16703,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',22308,23448,22288,23468,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',29126,30125,29106,30145,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',36064,36567,36044,36587,' «','*',1,'*','*',
'anchor-2','Œ¿–«-140',87016,87886,86996,87906,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',93627,94728,93607,94748,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',100364,101528,100344,101548,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',107152,108297,107132,108317,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',113968,114983,113948,115003,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',120884,121455,120864,121475,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',171882,172723,171862,172743,' «','*',2,'*','*',
'anchor-2','Œ¿–«-140',178479,179571,178459,179591,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',185211,186373,185191,186393,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',191997,193145,191977,193165,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',198809,199840,198789,199860,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',205709,206338,205689,206358,' «','*',3,'*','*',
'anchor-2','Œ¿–«-140',256751,257559,256731,257579,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',21226,22326,21206,22346,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',27970,29210,27950,29230,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',34880,36092,34860,36112,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',41825,43030,41805,43050,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',48715,49956,48695,49976,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',55591,56738,55571,56758,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',62668,63164,62648,63184,' «','*',1,'*','*',
'beijing-1','Œ¿–«-140',106084,107160,106064,107180,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',112812,114050,112792,114070,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',119713,120929,119693,120949,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',126660,127864,126640,127884,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',133555,134795,133535,134815,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',140427,141591,140407,141611,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',147464,148068,147444,148088,' «','*',2,'*','*',
'beijing-1','Œ¿–«-140',190944,191993,190924,192013,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',197654,198889,197634,198909,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',204547,205765,204527,205785,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',211495,212697,211475,212717,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',218394,219632,218374,219652,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',225265,226443,225245,226463,' «','*',3,'*','*',
'beijing-1','Œ¿–«-140',232270,232961,232250,232981,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',21224,22325,21204,22345,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',27969,29209,27949,29229,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',34880,36091,34860,36111,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',41825,43030,41805,43050,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',48716,49957,48696,49977,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',55591,56740,55571,56760,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',62668,63168,62648,63188,' «','*',1,'*','*',
'beijing-2','Œ¿–«-140',106082,107159,106062,107179,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',112810,114049,112790,114069,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',119713,120928,119693,120948,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',126661,127863,126641,127883,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',133556,134796,133536,134816,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',140428,141593,140408,141613,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',147464,148072,147444,148092,' «','*',2,'*','*',
'beijing-2','Œ¿–«-140',190942,191992,190922,192012,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',197652,198888,197632,198908,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',204547,205765,204527,205785,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',211496,212697,211476,212717,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',218395,219633,218375,219653,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',225266,226444,225246,226464,' «','*',3,'*','*',
'beijing-2','Œ¿–«-140',232271,232964,232251,232984,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',2739,3970,2719,3990,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',9614,10845,9594,10865,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',16507,17546,16487,17566,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',60594,61028,60574,61048,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',66989,68119,66969,68139,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',73753,74994,73733,75014,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',80656,81879,80636,81899,' «','*',1,'*','*',
'boston-1','Œ¿–«-140',87576,88805,87556,88825,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',94453,95688,94433,95708,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',101341,102407,101321,102427,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',145539,145786,145519,145806,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',151844,152955,151824,152975,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',158594,159834,158574,159854,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',165491,166716,165471,166736,' «','*',2,'*','*',
'boston-1','Œ¿–«-140',172413,173640,172393,173660,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',179293,180531,179273,180551,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',186175,187265,186155,187285,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',236701,237790,236681,237810,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',243435,244673,243415,244693,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',250326,251552,250306,251572,' «','*',3,'*','*',
'boston-1','Œ¿–«-140',257250,258475,257230,258495,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',2740,3970,2720,3990,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',9615,10847,9595,10867,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',16508,17549,16488,17569,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',60590,61029,60570,61049,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',66987,68118,66967,68138,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',73752,74993,73732,75013,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',80656,81879,80636,81899,' «','*',1,'*','*',
'boston-2','Œ¿–«-140',87577,88805,87557,88825,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',94454,95690,94434,95710,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',101342,102409,101322,102429,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',145533,145787,145513,145807,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',151842,152954,151822,152974,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',158593,159833,158573,159853,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',165491,166715,165471,166735,' «','*',2,'*','*',
'boston-2','Œ¿–«-140',172414,173640,172394,173660,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',179294,180532,179274,180552,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',186176,187267,186156,187287,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',236699,237789,236679,237809,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',243434,244672,243414,244692,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',250326,251552,250306,251572,' «','*',3,'*','*',
'boston-2','Œ¿–«-140',257251,258475,257231,258495,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',10843,11839,10823,11859,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',17554,18789,17534,18809,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',24574,25568,24554,25588,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',45887,46874,45867,46894,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',52664,53898,52644,53918,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',59610,60614,59590,60634,' «','*',1,'*','*',
'brasil-1','Œ¿–«-140',95708,96658,95688,96678,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',102395,103630,102375,103650,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',109390,110417,109370,110437,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',116892,117008,116872,117028,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',130736,131688,130716,131708,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',137506,138737,137486,138757,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',144432,145476,144412,145496,' «','*',2,'*','*',
'brasil-1','Œ¿–«-140',180577,181474,180557,181494,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',187236,188470,187216,188490,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',194209,195265,194189,195285,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',201629,201911,201609,201931,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',215586,216500,215566,216520,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',222349,223574,222329,223594,' «','*',3,'*','*',
'brasil-1','Œ¿–«-140',229258,230336,229238,230356,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',10840,11838,10820,11858,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',17553,18787,17533,18807,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',24574,25565,24554,25585,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',45889,46874,45869,46894,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',52665,53900,52645,53920,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',59611,60617,59591,60637,' «','*',1,'*','*',
'brasil-2','Œ¿–«-140',95706,96658,95686,96678,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',102393,103629,102373,103649,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',109390,110414,109370,110434,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',130739,131688,130719,131708,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',137507,138738,137487,138758,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',144433,145479,144413,145499,' «','*',2,'*','*',
'brasil-2','Œ¿–«-140',180575,181473,180555,181493,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',187235,188469,187215,188489,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',194209,195263,194189,195283,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',201637,201901,201617,201921,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',215589,216500,215569,216520,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',222350,223575,222330,223595,' «','*',3,'*','*',
'brasil-2','Œ¿–«-140',229259,230338,229239,230358,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',13843,14916,13823,14936,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',20614,21835,20594,21855,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',27729,28502,27709,28522,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',49597,49857,49577,49877,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',56078,57237,56058,57257,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',62914,64096,62894,64116,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',70238,70527,70218,70547,' «','*',1,'*','*',
'brunei-1','Œ¿–«-140',98701,99739,98681,99759,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',105451,106679,105431,106699,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',112530,113368,112510,113388,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',140927,142065,140907,142085,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',147748,148945,147728,148965,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',154976,155458,154956,155478,' «','*',2,'*','*',
'brunei-1','Œ¿–«-140',183560,184558,183540,184578,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',190290,191522,190270,191542,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',197336,198231,197316,198251,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',225779,226892,225759,226912,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',232582,233792,232562,233812,' «','*',3,'*','*',
'brunei-1','Œ¿–«-140',239748,240358,239728,240378,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',13841,14915,13821,14935,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',20613,21833,20593,21853,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',27729,28499,27709,28519,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',49607,49850,49587,49870,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',56080,57238,56060,57258,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',62916,64098,62896,64118,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',70233,70535,70213,70555,' «','*',1,'*','*',
'brunei-2','Œ¿–«-140',98698,99738,98678,99758,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',105450,106678,105430,106698,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',112530,113365,112510,113385,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',140930,142066,140910,142086,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',147749,148946,147729,148966,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',154974,155463,154954,155483,' «','*',2,'*','*',
'brunei-2','Œ¿–«-140',183558,184557,183538,184577,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',190289,191521,190269,191541,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',197336,198228,197316,198248,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',225781,226893,225761,226913,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',232584,233794,232564,233814,' «','*',3,'*','*',
'brunei-2','Œ¿–«-140',239747,240362,239727,240382,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',34217,34590,34197,34610,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',40599,41766,40579,41786,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',47416,48639,47396,48659,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',54435,55514,54415,55534,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',61483,62516,61463,62536,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',68394,69575,68374,69595,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',75251,76477,75231,76497,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',82225,83099,82205,83119,' «','*',1,'*','*',
'cairo-1','Œ¿–«-140',125453,126601,125433,126621,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',132251,133480,132231,133500,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',139259,140349,139239,140369,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',146314,147341,146294,147361,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',153234,154404,153214,154424,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',160090,161321,160070,161341,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',167045,167971,167025,167991,' «','*',2,'*','*',
'cairo-1','Œ¿–«-140',210307,211435,210287,211455,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',217087,218320,217067,218340,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',224084,225186,224064,225206,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',231144,232167,231124,232187,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',238073,239233,238053,239253,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',244929,246164,244909,246184,' «','*',3,'*','*',
'cairo-1','Œ¿–«-140',251868,252840,251848,252860,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',34222,34589,34202,34609,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',40601,41767,40581,41787,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',47417,48640,47397,48660,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',54434,55515,54414,55535,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',61482,62517,61462,62537,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',68393,69575,68373,69595,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',75250,76475,75230,76495,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',82224,83096,82204,83116,' «','*',1,'*','*',
'cairo-2','Œ¿–«-140',125455,126602,125435,126622,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',132252,133481,132232,133501,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',139259,140351,139239,140371,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',146313,147343,146293,147363,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',153232,154404,153212,154424,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',160088,161320,160068,161340,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',167044,167968,167024,167988,' «','*',2,'*','*',
'cairo-2','Œ¿–«-140',210309,211436,210289,211456,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',217088,218322,217068,218342,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',224084,225188,224064,225208,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',231143,232168,231123,232188,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',238072,239232,238052,239252,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',244928,246163,244908,246183,' «','*',3,'*','*',
'cairo-2','Œ¿–«-140',251867,252837,251847,252857,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',0,1123,-20,1143,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',6766,7902,6746,7922,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',14026,14159,14006,14179,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',50566,51188,50546,51208,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',57057,58239,57037,58259,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',63880,65110,63860,65130,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',70859,72007,70839,72027,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',77836,78993,77816,79013,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',84724,85960,84704,85980,' «','*',1,'*','*',
'canber-1','Œ¿–«-140',91601,92756,91581,92776,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',98741,99142,98721,99162,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',135470,135981,135450,136001,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',141908,143075,141888,143095,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',148716,149949,148696,149969,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',155688,156842,155668,156862,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',162670,163823,162650,163843,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',169564,170797,169544,170817,' «','*',2,'*','*',
'canber-1','Œ¿–«-140',176437,177608,176417,177628,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',183519,184061,183499,184081,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',220397,220751,220377,220771,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',226761,227911,226741,227931,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',233553,234789,233533,234809,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',240517,241676,240497,241696,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',247504,248652,247484,248672,' «','*',3,'*','*',
'canber-1','Œ¿–«-140',254403,255632,254383,255652,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',0,1124,-20,1144,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',6767,7904,6747,7924,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',14021,14169,14001,14189,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',50562,51187,50542,51207,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',57055,58238,57035,58258,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',63879,65109,63859,65129,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',70859,72006,70839,72026,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',77837,78993,77817,79013,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',84726,85961,84706,85981,' «','*',1,'*','*',
'canber-2','Œ¿–«-140',91602,92757,91582,92777,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',98741,99147,98721,99167,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',135466,135981,135446,136001,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',141906,143074,141886,143094,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',148715,149948,148695,149968,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',155688,156840,155668,156860,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',162672,163822,162652,163842,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',169565,170797,169545,170817,' «','*',2,'*','*',
'canber-2','Œ¿–«-140',176438,177610,176418,177630,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',183519,184065,183499,184085,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',220392,220752,220372,220772,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',226759,227910,226739,227930,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',233552,234788,233532,234808,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',240518,241675,240498,241695,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',247506,248652,247486,248672,' «','*',3,'*','*',
'canber-2','Œ¿–«-140',254405,255633,254385,255653,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',5185,5681,5165,5701,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',26571,27402,26551,27422,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',33266,34492,33246,34512,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',40195,41248,40175,41268,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',75929,77071,75909,77091,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',82747,83942,82727,83962,' «','*',1,'*','*',
'dares-1','Œ¿–«-140',89961,90564,89941,90584,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',111436,112203,111416,112223,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',118110,119328,118090,119348,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',125019,126106,124999,126126,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',160782,161899,160762,161919,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',167581,168788,167561,168808,' «','*',2,'*','*',
'dares-1','Œ¿–«-140',174748,175439,174728,175459,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',196304,196997,196284,197017,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',202956,204163,202936,204183,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',209845,210961,209825,210981,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',245638,246725,245618,246745,' «','*',3,'*','*',
'dares-1','Œ¿–«-140',252416,253633,252396,253653,' «','*',3,'*','*',
'dares-2','Œ¿–«-140',5187,5676,5167,5696,' «','*',1,'*','*',
'dares-2','Œ¿–«-140',26575,27402,26555,27422,' «','*',1,'*','*',
'dares-2','Œ¿–«-140',33268,34493,33248,34513,' «','*',1,'*','*',
'dares-2','Œ¿–«-140',40196,41251,40176,41271,' «','*',1,'*','*',
'dares-2','Œ¿–«-140',75927,77069,75907,77089,' «','*',1,'*','*',
'dares-2','Œ¿–«-140',82746,83940,82726,83960,' «','*',1,'*','*',
