地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'海南-1','卫星-83',133888,134988,133868,135008,'是','*',2,'*','*',
'海南-1','卫星-83',170375,170891,170355,170911,'是','*',2,'*','*',
'海南-1','卫星-83',176850,178048,176830,178068,'是','*',3,'*','*',
'海南-1','卫星-83',183721,184893,183701,184913,'是','*',3,'*','*',
'海南-1','卫星-83',190896,191674,190876,191694,'是','*',3,'*','*',
'海南-1','卫星-83',198203,198616,198183,198636,'是','*',3,'*','*',
'海南-1','卫星-83',205046,205961,205026,205981,'是','*',3,'*','*',
'海南-1','卫星-83',211834,213051,211814,213071,'是','*',3,'*','*',
'海南-1','卫星-83',218718,219845,218698,219865,'是','*',3,'*','*',
'海南-1','卫星-83',255307,255645,255287,255665,'是','*',3,'*','*',
'海南-2','卫星-83',585,1314,565,1334,'是','*',1,'*','*',
'海南-2','卫星-83',7157,8376,7137,8396,'是','*',1,'*','*',
'海南-2','卫星-83',14067,15205,14047,15225,'是','*',1,'*','*',
'海南-2','卫星-83',21284,21988,21264,22008,'是','*',1,'*','*',
'海南-2','卫星-83',28535,29006,28515,29026,'是','*',1,'*','*',
'海南-2','卫星-83',35352,36334,35332,36354,'是','*',1,'*','*',
'海南-2','卫星-83',42147,43377,42127,43397,'是','*',1,'*','*',
'海南-2','卫星-83',49059,50128,49039,50148,'是','*',1,'*','*',
'海南-2','卫星-83',85475,86110,85455,86130,'是','*',1,'*','*',
'海南-2','卫星-83',92004,93213,91984,93233,'是','*',2,'*','*',
'海南-2','卫星-83',98894,100050,98874,100070,'是','*',2,'*','*',
'海南-2','卫星-83',106089,106832,106069,106852,'是','*',2,'*','*',
'海南-2','卫星-83',113368,113813,113348,113833,'是','*',2,'*','*',
'海南-2','卫星-83',120198,121149,120178,121169,'是','*',2,'*','*',
'海南-2','卫星-83',126989,128214,126969,128234,'是','*',2,'*','*',
'海南-2','卫星-83',133887,134986,133867,135006,'是','*',2,'*','*',
'海南-2','卫星-83',170380,170891,170360,170911,'是','*',2,'*','*',
'海南-2','卫星-83',176852,178049,176832,178069,'是','*',3,'*','*',
'海南-2','卫星-83',183722,184895,183702,184915,'是','*',3,'*','*',
'海南-2','卫星-83',190895,191677,190875,191697,'是','*',3,'*','*',
'海南-2','卫星-83',198197,198622,198177,198642,'是','*',3,'*','*',
'海南-2','卫星-83',205044,205962,205024,205982,'是','*',3,'*','*',
'海南-2','卫星-83',211832,213049,211812,213069,'是','*',3,'*','*',
'海南-2','卫星-83',218717,219843,218697,219863,'是','*',3,'*','*',
'海南-2','卫星-83',255313,255643,255293,255663,'是','*',3,'*','*',
'库尔勒-1','卫星-83',14133,15205,14113,15225,'是','*',1,'*','*',
'库尔勒-1','卫星-83',20856,22093,20836,22113,'是','*',1,'*','*',
'库尔勒-1','卫星-83',27745,28970,27725,28990,'是','*',1,'*','*',
'库尔勒-1','卫星-83',34675,35895,34655,35915,'是','*',1,'*','*',
'库尔勒-1','卫星-83',41562,42803,41542,42823,'是','*',1,'*','*',
'库尔勒-1','卫星-83',48437,49572,48417,49592,'是','*',1,'*','*',
'库尔勒-1','卫星-83',55519,55980,55499,56000,'是','*',1,'*','*',
'库尔勒-1','卫星-83',98993,100039,98973,100059,'是','*',2,'*','*',
'库尔勒-1','卫星-83',105699,106932,105679,106952,'是','*',2,'*','*',
'库尔勒-1','卫星-83',112580,113808,112560,113828,'是','*',2,'*','*',
'库尔勒-1','卫星-83',119511,120729,119491,120749,'是','*',2,'*','*',
'库尔勒-1','卫星-83',126401,127643,126381,127663,'是','*',2,'*','*',
'库尔勒-1','卫星-83',133274,134426,133254,134446,'是','*',2,'*','*',
'库尔勒-1','卫星-83',140313,140888,140293,140908,'是','*',2,'*','*',
'库尔勒-1','卫星-83',183855,184871,183835,184891,'是','*',3,'*','*',
'库尔勒-1','卫星-83',190543,191772,190523,191792,'是','*',3,'*','*',
'库尔勒-1','卫星-83',197415,198645,197395,198665,'是','*',3,'*','*',
'库尔勒-1','卫星-83',204347,205564,204327,205584,'是','*',3,'*','*',
'库尔勒-1','卫星-83',211240,212482,211220,212502,'是','*',3,'*','*',
'库尔勒-1','卫星-83',218111,219278,218091,219298,'是','*',3,'*','*',
'库尔勒-1','卫星-83',225118,225783,225098,225803,'是','*',3,'*','*',
'库尔勒-2','卫星-83',14131,15204,14111,15224,'是','*',1,'*','*',
'库尔勒-2','卫星-83',20855,22092,20835,22112,'是','*',1,'*','*',
'库尔勒-2','卫星-83',27745,28970,27725,28990,'是','*',1,'*','*',
'库尔勒-2','卫星-83',34676,35895,34656,35915,'是','*',1,'*','*',
'库尔勒-2','卫星-83',41563,42804,41543,42824,'是','*',1,'*','*',
'库尔勒-2','卫星-83',48438,49574,48418,49594,'是','*',1,'*','*',
'库尔勒-2','卫星-83',55519,55984,55499,56004,'是','*',1,'*','*',
'库尔勒-2','卫星-83',98991,100038,98971,100058,'是','*',2,'*','*',
'库尔勒-2','卫星-83',105698,106931,105678,106951,'是','*',2,'*','*',
'库尔勒-2','卫星-83',112580,113807,112560,113827,'是','*',2,'*','*',
'库尔勒-2','卫星-83',119512,120729,119492,120749,'是','*',2,'*','*',
'库尔勒-2','卫星-83',126402,127644,126382,127664,'是','*',2,'*','*',
'库尔勒-2','卫星-83',133275,134428,133255,134448,'是','*',2,'*','*',
'库尔勒-2','卫星-83',140313,140891,140293,140911,'是','*',2,'*','*',
'库尔勒-2','卫星-83',183853,184870,183833,184890,'是','*',3,'*','*',
'库尔勒-2','卫星-83',190541,191771,190521,191791,'是','*',3,'*','*',
'库尔勒-2','卫星-83',197415,198644,197395,198664,'是','*',3,'*','*',
'库尔勒-2','卫星-83',204347,205563,204327,205583,'是','*',3,'*','*',
'库尔勒-2','卫星-83',211241,212483,211221,212503,'是','*',3,'*','*',
'库尔勒-2','卫星-83',218112,219280,218092,219300,'是','*',3,'*','*',
'库尔勒-2','卫星-83',225118,225786,225098,225806,'是','*',3,'*','*',
'雄安-1','卫星-83',1300,1456,1280,1476,'是','*',1,'*','*',
'雄安-1','卫星-83',7563,8682,7543,8702,'是','*',1,'*','*',
'雄安-1','卫星-83',14323,15563,14303,15583,'是','*',1,'*','*',
'雄安-1','卫星-83',21242,22448,21222,22468,'是','*',1,'*','*',
'雄安-1','卫星-83',28190,29392,28170,29412,'是','*',1,'*','*',
'雄安-1','卫星-83',35079,36320,35059,36340,'是','*',1,'*','*',
'雄安-1','卫星-83',41956,43097,41936,43117,'是','*',1,'*','*',
'雄安-1','卫星-83',49062,49493,49042,49513,'是','*',1,'*','*',
'雄安-1','卫星-83',92420,93517,92400,93537,'是','*',2,'*','*',
'雄安-1','卫星-83',99163,100403,99143,100423,'是','*',2,'*','*',
'雄安-1','卫星-83',106075,107284,106055,107304,'是','*',2,'*','*',
'雄安-1','卫星-83',113025,114225,113005,114245,'是','*',2,'*','*',
'雄安-1','卫星-83',119918,121158,119898,121178,'是','*',2,'*','*',
'雄安-1','卫星-83',126792,127951,126772,127971,'是','*',2,'*','*',
'雄安-1','卫星-83',133849,134406,133829,134426,'是','*',2,'*','*',
'雄安-1','卫星-83',177278,178351,177258,178371,'是','*',3,'*','*',
'雄安-1','卫星-83',184004,185242,183984,185262,'是','*',3,'*','*',
'雄安-1','卫星-83',190908,192121,190888,192141,'是','*',3,'*','*',
'雄安-1','卫星-83',197860,199058,197840,199078,'是','*',3,'*','*',
'雄安-1','卫星-83',204757,205996,204737,206016,'是','*',3,'*','*',
'雄安-1','卫星-83',211629,212802,211609,212822,'是','*',3,'*','*',
'雄安-1','卫星-83',218650,219303,218630,219323,'是','*',3,'*','*',
'雄安-2','卫星-83',1309,1451,1289,1471,'是','*',1,'*','*',
'雄安-2','卫星-83',7565,8683,7545,8703,'是','*',1,'*','*',
'雄安-2','卫星-83',14324,15564,14304,15584,'是','*',1,'*','*',
'雄安-2','卫星-83',21242,22449,21222,22469,'是','*',1,'*','*',
'雄安-2','卫星-83',28189,29392,28169,29412,'是','*',1,'*','*',
'雄安-2','卫星-83',35078,36319,35058,36339,'是','*',1,'*','*',
'雄安-2','卫星-83',41955,43095,41935,43115,'是','*',1,'*','*',
'雄安-2','卫星-83',49062,49489,49042,49509,'是','*',1,'*','*',
'雄安-2','卫星-83',92422,93518,92402,93538,'是','*',2,'*','*',
'雄安-2','卫星-83',99164,100404,99144,100424,'是','*',2,'*','*',
'雄安-2','卫星-83',106075,107285,106055,107305,'是','*',2,'*','*',
'雄安-2','卫星-83',113024,114225,113004,114245,'是','*',2,'*','*',
'雄安-2','卫星-83',119917,121157,119897,121177,'是','*',2,'*','*',
'雄安-2','卫星-83',126791,127949,126771,127969,'是','*',2,'*','*',
'雄安-2','卫星-83',133849,134402,133829,134422,'是','*',2,'*','*',
'雄安-2','卫星-83',177281,178352,177261,178372,'是','*',3,'*','*',
'雄安-2','卫星-83',184005,185243,183985,185263,'是','*',3,'*','*',
'雄安-2','卫星-83',190908,192122,190888,192142,'是','*',3,'*','*',
'雄安-2','卫星-83',197859,199058,197839,199078,'是','*',3,'*','*',
'雄安-2','卫星-83',204756,205995,204736,206015,'是','*',3,'*','*',
'雄安-2','卫星-83',211628,212801,211608,212821,'是','*',3,'*','*',
'雄安-2','卫星-83',218650,219300,218630,219320,'是','*',3,'*','*',
'铜川-1','卫星-83',7447,8540,7427,8560,'是','*',1,'*','*',
'铜川-1','卫星-83',14193,15432,14173,15452,'是','*',1,'*','*',
'铜川-1','卫星-83',21136,22308,21116,22328,'是','*',1,'*','*',
'铜川-1','卫星-83',28136,29269,28116,29289,'是','*',1,'*','*',
'铜川-1','卫星-83',35052,36265,35032,36285,'是','*',1,'*','*',
'铜川-1','卫星-83',41918,43135,41898,43155,'是','*',1,'*','*',
'铜川-1','卫星-83',48887,49738,48867,49758,'是','*',1,'*','*',
'铜川-1','卫星-83',92306,93372,92286,93392,'是','*',2,'*','*',
'铜川-1','卫星-83',99033,100272,99013,100292,'是','*',2,'*','*',
'铜川-1','卫星-83',105966,107145,105946,107165,'是','*',2,'*','*',
'铜川-1','卫星-83',112968,114098,112948,114118,'是','*',2,'*','*',
'铜川-1','卫星-83',119891,121098,119871,121118,'是','*',2,'*','*',
'铜川-1','卫星-83',126757,127981,126737,128001,'是','*',2,'*','*',
'铜川-1','卫星-83',133708,134612,133688,134632,'是','*',2,'*','*',
'铜川-1','卫星-83',177167,178202,177147,178222,'是','*',3,'*','*',
'铜川-1','卫星-83',183874,185112,183854,185132,'是','*',3,'*','*',
'铜川-1','卫星-83',190797,191982,190777,192002,'是','*',3,'*','*',
'铜川-1','卫星-83',197799,198928,197779,198948,'是','*',3,'*','*',
'铜川-1','卫星-83',204729,205930,204709,205950,'是','*',3,'*','*',
'铜川-1','卫星-83',211596,212825,211576,212845,'是','*',3,'*','*',
'铜川-1','卫星-83',218532,219482,218512,219502,'是','*',3,'*','*',
'上海-1','卫星-83',943,1715,923,1735,'是','*',1,'*','*',
'上海-1','卫星-83',7507,8713,7487,8733,'是','*',1,'*','*',
'上海-1','卫星-83',14361,15579,14341,15599,'是','*',1,'*','*',
'上海-1','卫星-83',21357,22487,21337,22507,'是','*',1,'*','*',
'上海-1','卫星-83',28329,29487,28309,29507,'是','*',1,'*','*',
'上海-1','卫星-83',35210,36448,35190,36468,'是','*',1,'*','*',
'上海-1','卫星-83',42094,43223,42074,43243,'是','*',1,'*','*',
'上海-1','卫星-83',85828,86525,85808,86545,'是','*',2,'*','*',
'上海-1','卫星-83',92356,93550,92336,93570,'是','*',2,'*','*',
'上海-1','卫星-83',99195,100419,99175,100439,'是','*',2,'*','*',
'上海-1','卫星-83',106186,107320,106166,107340,'是','*',2,'*','*',
'上海-1','卫星-83',113165,114316,113145,114336,'是','*',2,'*','*',
'上海-1','卫星-83',120050,121286,120030,121306,'是','*',2,'*','*',
'上海-1','卫星-83',126928,128078,126908,128098,'是','*',2,'*','*',
'上海-1','卫星-83',134106,134427,134086,134447,'是','*',2,'*','*',
'上海-1','卫星-83',170722,171327,170702,171347,'是','*',2,'*','*',
'上海-1','卫星-83',177206,178387,177186,178407,'是','*',3,'*','*',
'上海-1','卫星-83',184030,185258,184010,185278,'是','*',3,'*','*',
'上海-1','卫星-83',191015,192154,190995,192174,'是','*',3,'*','*',
'上海-1','卫星-83',197999,199144,197979,199164,'是','*',3,'*','*',
'上海-1','卫星-83',204890,206122,204870,206142,'是','*',3,'*','*',
'上海-1','卫星-83',211764,212931,211744,212951,'是','*',3,'*','*',
'上海-1','卫星-83',218870,219361,218850,219381,'是','*',3,'*','*',
'上海-1','卫星-83',255629,256117,255609,256137,'是','*',3,'*','*',
'铜川-2','卫星-83',7445,8539,7425,8559,'是','*',1,'*','*',
'铜川-2','卫星-83',14192,15431,14172,15451,'是','*',1,'*','*',
'铜川-2','卫星-83',21136,22307,21116,22327,'是','*',1,'*','*',
'铜川-2','卫星-83',28137,29268,28117,29288,'是','*',1,'*','*',
'铜川-2','卫星-83',35053,36266,35033,36286,'是','*',1,'*','*',
'铜川-2','卫星-83',41919,43136,41899,43156,'是','*',1,'*','*',
'铜川-2','卫星-83',48888,49741,48868,49761,'是','*',1,'*','*',
'铜川-2','卫星-83',92304,93371,92284,93391,'是','*',2,'*','*',
'铜川-2','卫星-83',99032,100271,99012,100291,'是','*',2,'*','*',
'铜川-2','卫星-83',105966,107144,105946,107164,'是','*',2,'*','*',
'铜川-2','卫星-83',112969,114098,112949,114118,'是','*',2,'*','*',
'铜川-2','卫星-83',119892,121098,119872,121118,'是','*',2,'*','*',
'铜川-2','卫星-83',126758,127982,126738,128002,'是','*',2,'*','*',
'铜川-2','卫星-83',133709,134614,133689,134634,'是','*',2,'*','*',
'铜川-2','卫星-83',177165,178201,177145,178221,'是','*',3,'*','*',
'铜川-2','卫星-83',183873,185111,183853,185131,'是','*',3,'*','*',
'铜川-2','卫星-83',190796,191981,190776,192001,'是','*',3,'*','*',
'铜川-2','卫星-83',197800,198928,197780,198948,'是','*',3,'*','*',
'铜川-2','卫星-83',204730,205930,204710,205950,'是','*',3,'*','*',
'铜川-2','卫星-83',211597,212827,211577,212847,'是','*',3,'*','*',
'铜川-2','卫星-83',218533,219484,218513,219504,'是','*',3,'*','*',
'秦岭-1','卫星-83',676,1427,656,1447,'是','*',1,'*','*',
'秦岭-1','卫星-83',7249,8468,7229,8488,'是','*',1,'*','*',
'秦岭-1','卫星-83',14151,15309,14131,15329,'是','*',1,'*','*',
'秦岭-1','卫星-83',21299,22152,21279,22172,'是','*',1,'*','*',
'秦岭-1','卫星-83',28427,29216,28407,29236,'是','*',1,'*','*',
'秦岭-1','卫星-83',35297,36399,35277,36419,'是','*',1,'*','*',
'秦岭-1','卫星-83',42125,43360,42105,43380,'是','*',1,'*','*',
'秦岭-1','卫星-83',49085,50033,49065,50053,'是','*',1,'*','*',
'秦岭-1','卫星-83',85565,86227,85545,86247,'是','*',1,'*','*',
'秦岭-1','卫星-83',92097,93306,92077,93326,'是','*',2,'*','*',
'秦岭-1','卫星-83',98979,100152,98959,100172,'是','*',2,'*','*',
'秦岭-1','卫星-83',106113,106989,106093,107009,'是','*',2,'*','*',
'秦岭-1','卫星-83',113258,114031,113238,114051,'是','*',2,'*','*',
'秦岭-1','卫星-83',120139,121222,120119,121242,'是','*',2,'*','*',
'秦岭-1','卫星-83',126965,128202,126945,128222,'是','*',2,'*','*',
'秦岭-1','卫星-83',133906,134900,133886,134920,'是','*',2,'*','*',
'秦岭-1','卫星-83',170465,171015,170445,171035,'是','*',2,'*','*',
'秦岭-1','卫星-83',176945,178142,176925,178162,'是','*',3,'*','*',
'秦岭-1','卫星-83',183809,184995,183789,185015,'是','*',3,'*','*',
'秦岭-1','卫星-83',190928,191827,190908,191847,'是','*',3,'*','*',
'秦岭-1','卫星-83',198088,198848,198068,198868,'是','*',3,'*','*',
'秦岭-1','卫星-83',204982,206043,204962,206063,'是','*',3,'*','*',
'秦岭-1','卫星-83',211806,213042,211786,213062,'是','*',3,'*','*',
'秦岭-1','卫星-83',218731,219764,218711,219784,'是','*',3,'*','*',
'秦岭-1','卫星-83',255387,255782,255367,255802,'是','*',3,'*','*',
'秦岭-2','卫星-83',673,1426,653,1446,'是','*',1,'*','*',
'秦岭-2','卫星-83',7248,8467,7228,8487,'是','*',1,'*','*',
'秦岭-2','卫星-83',14150,15307,14130,15327,'是','*',1,'*','*',
'秦岭-2','卫星-83',21301,22149,21281,22169,'是','*',1,'*','*',
'秦岭-2','卫星-83',28430,29213,28410,29233,'是','*',1,'*','*',
'秦岭-2','卫星-83',35299,36399,35279,36419,'是','*',1,'*','*',
'秦岭-2','卫星-83',42126,43362,42106,43382,'是','*',1,'*','*',
'秦岭-2','卫星-83',49086,50035,49066,50055,'是','*',1,'*','*',
'秦岭-2','卫星-83',85561,86227,85541,86247,'是','*',1,'*','*',
'秦岭-2','卫星-83',92095,93304,92075,93324,'是','*',2,'*','*',
'秦岭-2','卫星-83',98979,100150,98959,100170,'是','*',2,'*','*',
'秦岭-2','卫星-83',106115,106987,106095,107007,'是','*',2,'*','*',
'秦岭-2','卫星-83',113261,114029,113241,114049,'是','*',2,'*','*',
'秦岭-2','卫星-83',120141,121222,120121,121242,'是','*',2,'*','*',
'秦岭-2','卫星-83',126966,128203,126946,128223,'是','*',2,'*','*',
'秦岭-2','卫星-83',133907,134902,133887,134922,'是','*',2,'*','*',
'秦岭-2','卫星-83',170461,171016,170441,171036,'是','*',2,'*','*',
'秦岭-2','卫星-83',176943,178141,176923,178161,'是','*',3,'*','*',
'秦岭-2','卫星-83',183808,184993,183788,185013,'是','*',3,'*','*',
'秦岭-2','卫星-83',190929,191825,190909,191845,'是','*',3,'*','*',
'秦岭-2','卫星-83',198091,198845,198071,198865,'是','*',3,'*','*',
'秦岭-2','卫星-83',204984,206043,204964,206063,'是','*',3,'*','*',
'秦岭-2','卫星-83',211807,213043,211787,213063,'是','*',3,'*','*',
'秦岭-2','卫星-83',218732,219766,218712,219786,'是','*',3,'*','*',
'秦岭-2','卫星-83',255382,255783,255362,255803,'是','*',3,'*','*',
'青岛-1','卫星-83',1011,1693,991,1713,'是','*',1,'*','*',
'青岛-1','卫星-83',7529,8717,7509,8737,'是','*',1,'*','*',
'青岛-1','卫星-83',14356,15587,14336,15607,'是','*',1,'*','*',
'青岛-1','卫星-83',21328,22488,21308,22508,'是','*',1,'*','*',
'青岛-1','卫星-83',28291,29468,28271,29488,'是','*',1,'*','*',
'青岛-1','卫星-83',35175,36414,35155,36434,'是','*',1,'*','*',
'青岛-1','卫星-83',42058,43183,42038,43203,'是','*',1,'*','*',
'青岛-1','卫星-83',85906,86495,85886,86515,'是','*',2,'*','*',
'青岛-1','卫星-83',92380,93554,92360,93574,'是','*',2,'*','*',
'青岛-1','卫星-83',99192,100426,99172,100446,'是','*',2,'*','*',
'青岛-1','卫星-83',106158,107322,106138,107342,'是','*',2,'*','*',
'青岛-1','卫星-83',113126,114299,113106,114319,'是','*',2,'*','*',
'青岛-1','卫星-83',120014,121252,119994,121272,'是','*',2,'*','*',
'青岛-1','卫星-83',126893,128037,126873,128057,'是','*',2,'*','*',
'青岛-1','卫星-83',134054,134393,134034,134413,'是','*',2,'*','*',
'青岛-1','卫星-83',170815,171283,170795,171303,'是','*',2,'*','*',
'青岛-1','卫星-83',177232,178390,177212,178410,'是','*',3,'*','*',
'青岛-1','卫星-83',184029,185266,184009,185286,'是','*',3,'*','*',
'青岛-1','卫星-83',190988,192157,190968,192177,'是','*',3,'*','*',
'青岛-1','卫星-83',197961,199129,197941,199149,'是','*',3,'*','*',
'青岛-1','卫星-83',204854,206090,204834,206110,'是','*',3,'*','*',
'青岛-1','卫星-83',211729,212891,211709,212911,'是','*',3,'*','*',
'青岛-1','卫星-83',218823,219322,218803,219342,'是','*',3,'*','*',
'青岛-1','卫星-83',255754,256042,255734,256062,'是','*',3,'*','*',
'青岛-2','卫星-83',1014,1693,994,1713,'是','*',1,'*','*',
'青岛-2','卫星-83',7531,8718,7511,8738,'是','*',1,'*','*',
'青岛-2','卫星-83',14357,15588,14337,15608,'是','*',1,'*','*',
'青岛-2','卫星-83',21327,22489,21307,22509,'是','*',1,'*','*',
'青岛-2','卫星-83',28290,29468,28270,29488,'是','*',1,'*','*',
'青岛-2','卫星-83',35173,36413,35153,36433,'是','*',1,'*','*',
'青岛-2','卫星-83',42057,43181,42037,43201,'是','*',1,'*','*',
'青岛-2','卫星-83',85909,86495,85889,86515,'是','*',2,'*','*',
'青岛-2','卫星-83',92382,93555,92362,93575,'是','*',2,'*','*',
'青岛-2','卫星-83',99193,100427,99173,100447,'是','*',2,'*','*',
'青岛-2','卫星-83',106158,107324,106138,107344,'是','*',2,'*','*',
'青岛-2','卫星-83',113125,114299,113105,114319,'是','*',2,'*','*',
'青岛-2','卫星-83',120013,121251,119993,121271,'是','*',2,'*','*',
'青岛-2','卫星-83',126892,128035,126872,128055,'是','*',2,'*','*',
'青岛-2','卫星-83',134055,134388,134035,134408,'是','*',2,'*','*',
'青岛-2','卫星-83',170819,171283,170799,171303,'是','*',2,'*','*',
'青岛-2','卫星-83',177234,178391,177214,178411,'是','*',3,'*','*',
'青岛-2','卫星-83',184030,185267,184010,185287,'是','*',3,'*','*',
'青岛-2','卫星-83',190988,192158,190968,192178,'是','*',3,'*','*',
'青岛-2','卫星-83',197960,199129,197940,199149,'是','*',3,'*','*',
'青岛-2','卫星-83',204853,206089,204833,206109,'是','*',3,'*','*',
'青岛-2','卫星-83',211728,212889,211708,212909,'是','*',3,'*','*',
'青岛-2','卫星-83',218823,219318,218803,219338,'是','*',3,'*','*',
'青岛-2','卫星-83',255760,256041,255740,256061,'是','*',3,'*','*',
'长春-1','卫星-83',562,1285,542,1305,'是','*',1,'*','*',
'长春-1','卫星-83',7133,8352,7113,8372,'是','*',1,'*','*',
'长春-1','卫星-83',14045,15178,14025,15198,'是','*',1,'*','*',
'长春-1','卫星-83',21281,21942,21261,21962,'是','*',1,'*','*',
'长春-1','卫星-83',28593,28918,28573,28938,'是','*',1,'*','*',
'长春-1','卫星-83',35370,36311,35350,36331,'是','*',1,'*','*',
'长春-1','卫星-83',42154,43379,42134,43399,'是','*',1,'*','*',
'长春-1','卫星-83',49055,50148,49035,50168,'是','*',1,'*','*',
'长春-1','卫星-83',85453,86079,85433,86099,'是','*',1,'*','*',
'长春-1','卫星-83',91980,93189,91960,93209,'是','*',2,'*','*',
'长春-1','卫星-83',98871,100024,98851,100044,'是','*',2,'*','*',
'长春-1','卫星-83',106083,106789,106063,106809,'是','*',2,'*','*',
'长春-1','卫星-83',113430,113719,113410,113739,'是','*',2,'*','*',
'长春-1','卫星-83',120217,121123,120197,121143,'是','*',2,'*','*',
'长春-1','卫星-83',126997,128214,126977,128234,'是','*',2,'*','*',
'长春-1','卫星-83',133884,135004,133864,135024,'是','*',2,'*','*',
'长春-1','卫星-83',170358,170858,170338,170878,'是','*',2,'*','*',
'长春-1','卫星-83',176828,178025,176808,178045,'是','*',3,'*','*',
'长春-1','卫星-83',183699,184869,183679,184889,'是','*',3,'*','*',
'长春-1','卫星-83',190886,191636,190866,191656,'是','*',3,'*','*',
'长春-1','卫星-83',198262,198523,198242,198543,'是','*',3,'*','*',
'长春-1','卫星-83',205064,205933,205044,205953,'是','*',3,'*','*',
'长春-1','卫星-83',211840,213048,211820,213068,'是','*',3,'*','*',
'长春-1','卫星-83',218715,219859,218695,219879,'是','*',3,'*','*',
'长春-1','卫星-83',255296,255605,255276,255625,'是','*',3,'*','*',
'长春-2','卫星-83',558,1284,538,1304,'是','*',1,'*','*',
'长春-2','卫星-83',7131,8351,7111,8371,'是','*',1,'*','*',
'长春-2','卫星-83',14044,15176,14024,15196,'是','*',1,'*','*',
'长春-2','卫星-83',21284,21938,21264,21958,'是','*',1,'*','*',
'长春-2','卫星-83',28602,28910,28582,28930,'是','*',1,'*','*',
'长春-2','卫星-83',35373,36311,35353,36331,'是','*',1,'*','*',
'长春-2','卫星-83',42155,43380,42135,43400,'是','*',1,'*','*',
'长春-2','卫星-83',49056,50150,49036,50170,'是','*',1,'*','*',
'长春-2','卫星-83',85449,86079,85429,86099,'是','*',1,'*','*',
'长春-2','卫星-83',91978,93188,91958,93208,'是','*',2,'*','*',
'长春-2','卫星-83',98870,100022,98850,100042,'是','*',2,'*','*',
'长春-2','卫星-83',106085,106785,106065,106805,'是','*',2,'*','*',
'长春-2','卫星-83',113440,113709,113420,113729,'是','*',2,'*','*',
'长春-2','卫星-83',120220,121123,120200,121143,'是','*',2,'*','*',
'长春-2','卫星-83',126998,128216,126978,128236,'是','*',2,'*','*',
'长春-2','卫星-83',133885,135007,133865,135027,'是','*',2,'*','*',
'长春-2','卫星-83',170354,170858,170334,170878,'是','*',2,'*','*',
'长春-2','卫星-83',176826,178024,176806,178044,'是','*',3,'*','*',
'长春-2','卫星-83',183698,184867,183678,184887,'是','*',3,'*','*',
'长春-2','卫星-83',190887,191633,190867,191653,'是','*',3,'*','*',
'长春-2','卫星-83',198273,198512,198253,198532,'是','*',3,'*','*',
'长春-2','卫星-83',205067,205933,205047,205953,'是','*',3,'*','*',
'长春-2','卫星-83',211842,213050,211822,213070,'是','*',3,'*','*',
'长春-2','卫星-83',218716,219861,218696,219881,'是','*',3,'*','*',
'长春-2','卫星-83',255289,255607,255269,255627,'是','*',3,'*','*',
'南宁-1','卫星-83',756,1237,736,1257,'是','*',1,'*','*',
'南宁-1','卫星-83',7205,8395,7185,8415,'是','*',1,'*','*',
'南宁-1','卫星-83',14060,15251,14040,15271,'是','*',1,'*','*',
'南宁-1','卫星-83',21175,22078,21155,22098,'是','*',1,'*','*',
'南宁-1','卫星-83',28349,29085,28329,29105,'是','*',1,'*','*',
'南宁-1','卫星-83',35249,36291,35229,36311,'是','*',1,'*','*',
'南宁-1','卫星-83',42070,43304,42050,43324,'是','*',1,'*','*',
'南宁-1','卫星-83',48985,50042,48965,50062,'是','*',1,'*','*',
'南宁-1','卫星-83',85700,85981,85680,86001,'是','*',1,'*','*',
'南宁-1','卫星-83',92056,93230,92036,93250,'是','*',2,'*','*',
'南宁-1','卫星-83',98891,100093,98871,100113,'是','*',2,'*','*',
'南宁-1','卫星-83',105990,106918,105970,106938,'是','*',2,'*','*',
'南宁-1','卫星-83',113176,113903,113156,113923,'是','*',2,'*','*',
'南宁-1','卫星-83',120091,121110,120071,121130,'是','*',2,'*','*',
'南宁-1','卫星-83',126911,128142,126891,128162,'是','*',2,'*','*',
'南宁-1','卫星-83',133813,134902,133793,134922,'是','*',2,'*','*',
'南宁-1','卫星-83',176908,178064,176888,178084,'是','*',3,'*','*',
'南宁-1','卫星-83',183724,184936,183704,184956,'是','*',3,'*','*',
'南宁-1','卫星-83',190805,191758,190785,191778,'是','*',3,'*','*',
'南宁-1','卫星-83',198000,198723,197980,198743,'是','*',3,'*','*',
'南宁-1','卫星-83',204933,205928,204913,205948,'是','*',3,'*','*',
'南宁-1','卫星-83',211753,212978,211733,212998,'是','*',3,'*','*',
'南宁-1','卫星-83',218643,219760,218623,219780,'是','*',3,'*','*',
'南宁-2','卫星-83',760,1236,740,1256,'是','*',1,'*','*',
'南宁-2','卫星-83',7206,8396,7186,8416,'是','*',1,'*','*',
'南宁-2','卫星-83',14061,15252,14041,15272,'是','*',1,'*','*',
'南宁-2','卫星-83',21174,22081,21154,22101,'是','*',1,'*','*',
'南宁-2','卫星-83',28346,29088,28326,29108,'是','*',1,'*','*',
'南宁-2','卫星-83',35246,36291,35226,36311,'是','*',1,'*','*',
'南宁-2','卫星-83',42068,43303,42048,43323,'是','*',1,'*','*',
'南宁-2','卫星-83',48984,50040,48964,50060,'是','*',1,'*','*',
