地面站标识,卫星标识,开始建链时间,结束建链时间,开始跟踪时间,结束跟踪时间,是否馈电,最大仰角,任务执行日期,圈次,升降轨标识,优先级
'哈尔滨-2','卫星-121',143566,144802,143546,144822,'是','*',2,'*','*',
'哈尔滨-2','卫星-121',150440,151541,150420,151561,'是','*',2,'*','*',
'哈尔滨-2','卫星-121',157540,157900,157520,157920,'是','*',2,'*','*',
'哈尔滨-2','卫星-121',201146,202107,201126,202127,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',207799,209010,207779,209030,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',214633,215876,214613,215896,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',221529,222768,221509,222788,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',228405,229643,228385,229663,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',235276,236396,235256,236416,'是','*',3,'*','*',
'哈尔滨-2','卫星-121',242323,242819,242303,242839,'是','*',3,'*','*',
'北京-1','卫星-122',30571,31439,30551,31459,'是','*',1,'*','*',
'北京-1','卫星-122',37179,38387,37159,38407,'是','*',1,'*','*',
'北京-1','卫星-122',44024,45257,44004,45277,'是','*',1,'*','*',
'北京-1','卫星-122',50969,52169,50949,52189,'是','*',1,'*','*',
'北京-1','卫星-122',57888,59116,57868,59136,'是','*',1,'*','*',
'北京-1','卫星-122',64760,65982,64740,66002,'是','*',1,'*','*',
'北京-1','卫星-122',71683,72633,71663,72653,'是','*',1,'*','*',
'北京-1','卫星-122',115446,116260,115426,116280,'是','*',2,'*','*',
'北京-1','卫星-122',122026,123225,122006,123245,'是','*',2,'*','*',
'北京-1','卫星-122',128859,130095,128839,130115,'是','*',2,'*','*',
'北京-1','卫星-122',135801,137002,135781,137022,'是','*',2,'*','*',
'北京-1','卫星-122',142725,143950,142705,143970,'是','*',2,'*','*',
'北京-1','卫星-122',149598,150826,149578,150846,'是','*',2,'*','*',
'北京-1','卫星-122',156511,157499,156491,157519,'是','*',2,'*','*',
'北京-1','卫星-122',200325,201077,200305,201097,'是','*',3,'*','*',
'北京-1','卫星-122',206874,208062,206854,208082,'是','*',3,'*','*',
'北京-1','卫星-122',213696,214933,213676,214953,'是','*',3,'*','*',
'北京-1','卫星-122',220634,221836,220614,221856,'是','*',3,'*','*',
'北京-1','卫星-122',227562,228784,227542,228804,'是','*',3,'*','*',
'北京-1','卫星-122',234437,235669,234417,235689,'是','*',3,'*','*',
'北京-1','卫星-122',241341,242362,241321,242382,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',30692,31669,30672,31689,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',37354,38568,37334,38588,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',44193,45435,44173,45455,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',51089,52329,51069,52349,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',57966,59202,57946,59222,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',64837,65950,64817,65970,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',71904,72351,71884,72371,'是','*',1,'*','*',
'哈尔滨-1','卫星-122',115557,116500,115537,116520,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',122200,123407,122180,123427,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',129030,130273,129010,130293,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',135926,137165,135906,137185,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',142805,144044,142785,144064,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',149674,150804,149654,150824,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',156699,157257,156679,157277,'是','*',2,'*','*',
'哈尔滨-1','卫星-122',200425,201329,200405,201349,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',207047,208246,207027,208266,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',213868,215111,213848,215131,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',220763,222001,220743,222021,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',227644,228884,227624,228904,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',234511,235657,234491,235677,'是','*',3,'*','*',
'哈尔滨-1','卫星-122',241506,242151,241486,242171,'是','*',3,'*','*',
'酒泉-1','卫星-122',37081,38136,37061,38156,'是','*',1,'*','*',
'酒泉-1','卫星-122',43796,45032,43776,45052,'是','*',1,'*','*',
'酒泉-1','卫星-122',50693,51910,50673,51930,'是','*',1,'*','*',
'酒泉-1','卫星-122',57642,58843,57622,58863,'是','*',1,'*','*',
'酒泉-1','卫星-122',64540,65780,64520,65800,'是','*',1,'*','*',
'酒泉-1','卫星-122',71413,72589,71393,72609,'是','*',1,'*','*',
'酒泉-1','卫星-122',78424,79102,78404,79122,'是','*',1,'*','*',
'酒泉-1','卫星-122',121942,122968,121922,122988,'是','*',2,'*','*',
'酒泉-1','卫星-122',128638,129871,128618,129891,'是','*',2,'*','*',
'酒泉-1','卫星-122',135526,136746,135506,136766,'是','*',2,'*','*',
'酒泉-1','卫星-122',142476,143676,142456,143696,'是','*',2,'*','*',
'酒泉-1','卫星-122',149379,150616,149359,150636,'是','*',2,'*','*',
'酒泉-1','卫星-122',156250,157438,156230,157458,'是','*',2,'*','*',
'酒泉-1','卫星-122',163236,163987,163216,164007,'是','*',2,'*','*',
'酒泉-1','卫星-122',206805,207798,206785,207818,'是','*',3,'*','*',
'酒泉-1','卫星-122',213481,214710,213461,214730,'是','*',3,'*','*',
'酒泉-1','卫星-122',220359,221583,220339,221603,'是','*',3,'*','*',
'酒泉-1','卫星-122',227309,228508,227289,228528,'是','*',3,'*','*',
'酒泉-1','卫星-122',234217,235452,234197,235472,'是','*',3,'*','*',
'酒泉-1','卫星-122',241087,242287,241067,242307,'是','*',3,'*','*',
'酒泉-1','卫星-122',248053,248866,248033,248886,'是','*',3,'*','*',
'酒泉-2','卫星-122',37083,38137,37063,38157,'是','*',1,'*','*',
'酒泉-2','卫星-122',43797,45033,43777,45053,'是','*',1,'*','*',
'酒泉-2','卫星-122',50693,51911,50673,51931,'是','*',1,'*','*',
'酒泉-2','卫星-122',57641,58843,57621,58863,'是','*',1,'*','*',
'酒泉-2','卫星-122',64539,65779,64519,65799,'是','*',1,'*','*',
'酒泉-2','卫星-122',71412,72587,71392,72607,'是','*',1,'*','*',
'酒泉-2','卫星-122',78424,79099,78404,79119,'是','*',1,'*','*',
'酒泉-2','卫星-122',121944,122969,121924,122989,'是','*',2,'*','*',
'酒泉-2','卫星-122',128639,129872,128619,129892,'是','*',2,'*','*',
'酒泉-2','卫星-122',135526,136747,135506,136767,'是','*',2,'*','*',
'酒泉-2','卫星-122',142475,143676,142455,143696,'是','*',2,'*','*',
'酒泉-2','卫星-122',149378,150615,149358,150635,'是','*',2,'*','*',
'酒泉-2','卫星-122',156249,157436,156229,157456,'是','*',2,'*','*',
'酒泉-2','卫星-122',163236,163984,163216,164004,'是','*',2,'*','*',
'酒泉-2','卫星-122',206807,207799,206787,207819,'是','*',3,'*','*',
'酒泉-2','卫星-122',213482,214711,213462,214731,'是','*',3,'*','*',
'酒泉-2','卫星-122',220360,221584,220340,221604,'是','*',3,'*','*',
'酒泉-2','卫星-122',227309,228509,227289,228529,'是','*',3,'*','*',
'酒泉-2','卫星-122',234216,235451,234196,235471,'是','*',3,'*','*',
'酒泉-2','卫星-122',241086,242285,241066,242305,'是','*',3,'*','*',
'酒泉-2','卫星-122',248052,248863,248032,248883,'是','*',3,'*','*',
'深圳-1','卫星-122',30149,31233,30129,31253,'是','*',1,'*','*',
'深圳-1','卫星-122',36906,38138,36886,38158,'是','*',1,'*','*',
'深圳-1','卫星-122',43936,44957,43916,44977,'是','*',1,'*','*',
'深圳-1','卫星-122',51148,51867,51128,51887,'是','*',1,'*','*',
'深圳-1','卫星-122',58140,59055,58120,59075,'是','*',1,'*','*',
'深圳-1','卫星-122',64964,66162,64944,66182,'是','*',1,'*','*',
'深圳-1','卫星-122',71825,73006,71805,73026,'是','*',1,'*','*',
'深圳-1','卫星-122',79037,79404,79017,79424,'是','*',1,'*','*',
'深圳-1','卫星-122',115008,116060,114988,116080,'是','*',2,'*','*',
'深圳-1','卫星-122',121743,122978,121723,122998,'是','*',2,'*','*',
'深圳-1','卫星-122',128755,129799,128735,129819,'是','*',2,'*','*',
'深圳-1','卫星-122',135965,136694,135945,136714,'是','*',2,'*','*',
'深圳-1','卫星-122',142979,143868,142959,143888,'是','*',2,'*','*',
'深圳-1','卫星-122',149806,150992,149786,151012,'是','*',2,'*','*',
'深圳-1','卫星-122',156660,157855,156640,157875,'是','*',2,'*','*',
'深圳-1','卫星-122',163798,164329,163778,164349,'是','*',2,'*','*',
'深圳-1','卫星-122',199870,200885,199850,200905,'是','*',3,'*','*',
'深圳-1','卫星-122',206582,207819,206562,207839,'是','*',3,'*','*',
'深圳-1','卫星-122',213575,214641,213555,214661,'是','*',3,'*','*',
'深圳-1','卫星-122',220781,221522,220761,221542,'是','*',3,'*','*',
'深圳-1','卫星-122',227817,228681,227797,228701,'是','*',3,'*','*',
'深圳-1','卫星-122',234649,235821,234629,235841,'是','*',3,'*','*',
'深圳-1','卫星-122',241495,242703,241475,242723,'是','*',3,'*','*',
'深圳-1','卫星-122',248583,249231,248563,249251,'是','*',3,'*','*',
'深圳-2','卫星-122',30147,31232,30127,31252,'是','*',1,'*','*',
'深圳-2','卫星-122',36905,38136,36885,38156,'是','*',1,'*','*',
'深圳-2','卫星-122',43937,44955,43917,44975,'是','*',1,'*','*',
'深圳-2','卫星-122',51151,51864,51131,51884,'是','*',1,'*','*',
'深圳-2','卫星-122',58143,59054,58123,59074,'是','*',1,'*','*',
'深圳-2','卫星-122',64966,66163,64946,66183,'是','*',1,'*','*',
'深圳-2','卫星-122',71826,73008,71806,73028,'是','*',1,'*','*',
'深圳-2','卫星-122',79035,79409,79015,79429,'是','*',1,'*','*',
'深圳-2','卫星-122',115006,116059,114986,116079,'是','*',2,'*','*',
'深圳-2','卫星-122',121742,122977,121722,122997,'是','*',2,'*','*',
'深圳-2','卫星-122',128755,129797,128735,129817,'是','*',2,'*','*',
'深圳-2','卫星-122',135968,136690,135948,136710,'是','*',2,'*','*',
'深圳-2','卫星-122',142982,143867,142962,143887,'是','*',2,'*','*',
'深圳-2','卫星-122',149808,150993,149788,151013,'是','*',2,'*','*',
'深圳-2','卫星-122',156661,157857,156641,157877,'是','*',2,'*','*',
'深圳-2','卫星-122',163797,164333,163777,164353,'是','*',2,'*','*',
'深圳-2','卫星-122',199867,200884,199847,200904,'是','*',3,'*','*',
'深圳-2','卫星-122',206581,207817,206561,207837,'是','*',3,'*','*',
'深圳-2','卫星-122',213575,214639,213555,214659,'是','*',3,'*','*',
'深圳-2','卫星-122',220783,221519,220763,221539,'是','*',3,'*','*',
'深圳-2','卫星-122',227820,228680,227800,228700,'是','*',3,'*','*',
'深圳-2','卫星-122',234650,235822,234630,235842,'是','*',3,'*','*',
'深圳-2','卫星-122',241497,242705,241477,242725,'是','*',3,'*','*',
'深圳-2','卫星-122',248583,249234,248563,249254,'是','*',3,'*','*',
'拉萨-1','卫星-122',36843,37913,36823,37933,'是','*',1,'*','*',
'拉萨-1','卫星-122',43581,44819,43561,44839,'是','*',1,'*','*',
'拉萨-1','卫星-122',50553,51677,50533,51697,'是','*',1,'*','*',
'拉萨-1','卫星-122',57625,58635,57605,58655,'是','*',1,'*','*',
'拉萨-1','卫星-122',64579,65707,64559,65727,'是','*',1,'*','*',
'拉萨-1','卫星-122',71437,72675,71417,72695,'是','*',1,'*','*',
'拉萨-1','卫星-122',78346,79406,78326,79426,'是','*',1,'*','*',
'拉萨-1','卫星-122',121703,122741,121683,122761,'是','*',2,'*','*',
'拉萨-1','卫星-122',128420,129658,128400,129678,'是','*',2,'*','*',
'拉萨-1','卫星-122',135379,136515,135359,136535,'是','*',2,'*','*',
'拉萨-1','卫星-122',142451,143462,142431,143482,'是','*',2,'*','*',
'拉萨-1','卫星-122',149416,150532,149396,150552,'是','*',2,'*','*',
'拉萨-1','卫星-122',156276,157513,156256,157533,'是','*',2,'*','*',
'拉萨-1','卫星-122',163175,164265,163155,164285,'是','*',2,'*','*',
'拉萨-1','卫星-122',206566,207568,206546,207588,'是','*',3,'*','*',
'拉萨-1','卫星-122',213260,214498,213240,214518,'是','*',3,'*','*',
'拉萨-1','卫星-122',220205,221353,220185,221373,'是','*',3,'*','*',
'拉萨-1','卫星-122',227277,228289,227257,228309,'是','*',3,'*','*',
'拉萨-1','卫星-122',234253,235356,234233,235376,'是','*',3,'*','*',
'拉萨-1','卫星-122',241116,242350,241096,242370,'是','*',3,'*','*',
'拉萨-1','卫星-122',248006,249122,247986,249142,'是','*',3,'*','*',
'拉萨-2','卫星-122',36840,37912,36820,37932,'是','*',1,'*','*',
'拉萨-2','卫星-122',43579,44817,43559,44837,'是','*',1,'*','*',
'拉萨-2','卫星-122',50553,51676,50533,51696,'是','*',1,'*','*',
'拉萨-2','卫星-122',57626,58633,57606,58653,'是','*',1,'*','*',
'拉萨-2','卫星-122',64580,65707,64560,65727,'是','*',1,'*','*',
'拉萨-2','卫星-122',71438,72676,71418,72696,'是','*',1,'*','*',
'拉萨-2','卫星-122',78347,79408,78327,79428,'是','*',1,'*','*',
'拉萨-2','卫星-122',121701,122740,121681,122760,'是','*',2,'*','*',
'拉萨-2','卫星-122',128419,129657,128399,129677,'是','*',2,'*','*',
'拉萨-2','卫星-122',135379,136513,135359,136533,'是','*',2,'*','*',
'拉萨-2','卫星-122',142453,143460,142433,143480,'是','*',2,'*','*',
'拉萨-2','卫星-122',149418,150532,149398,150552,'是','*',2,'*','*',
'拉萨-2','卫星-122',156278,157514,156258,157534,'是','*',2,'*','*',
'拉萨-2','卫星-122',163176,164267,163156,164287,'是','*',2,'*','*',
'拉萨-2','卫星-122',206563,207567,206543,207587,'是','*',3,'*','*',
'拉萨-2','卫星-122',213259,214496,213239,214516,'是','*',3,'*','*',
'拉萨-2','卫星-122',220205,221352,220185,221372,'是','*',3,'*','*',
'拉萨-2','卫星-122',227278,228288,227258,228308,'是','*',3,'*','*',
'拉萨-2','卫星-122',234254,235356,234234,235376,'是','*',3,'*','*',
'拉萨-2','卫星-122',241117,242352,241097,242372,'是','*',3,'*','*',
'拉萨-2','卫星-122',248007,249124,247987,249144,'是','*',3,'*','*',
'重庆-1','卫星-122',30347,31131,30327,31151,'是','*',1,'*','*',
'重庆-1','卫星-122',36926,38141,36906,38161,'是','*',1,'*','*',
'重庆-1','卫星-122',43807,45000,43787,45020,'是','*',1,'*','*',
'重庆-1','卫星-122',50862,51898,50842,51918,'是','*',1,'*','*',
'重庆-1','卫星-122',57884,58939,57864,58959,'是','*',1,'*','*',
'重庆-1','卫星-122',64767,65978,64747,65998,'是','*',1,'*','*',
'重庆-1','卫星-122',71632,72825,71612,72845,'是','*',1,'*','*',
'重庆-1','卫星-122',78712,79319,78692,79339,'是','*',1,'*','*',
'重庆-1','卫星-122',115231,115938,115211,115958,'是','*',2,'*','*',
'重庆-1','卫星-122',121772,122978,121752,122998,'是','*',2,'*','*',
'重庆-1','卫星-122',128637,129839,128617,129859,'是','*',2,'*','*',
'重庆-1','卫星-122',135685,136730,135665,136750,'是','*',2,'*','*',
'重庆-1','卫星-122',142717,143762,142697,143782,'是','*',2,'*','*',
'重庆-1','卫星-122',149607,150810,149587,150830,'是','*',2,'*','*',
'重庆-1','卫星-122',156469,157674,156449,157694,'是','*',2,'*','*',
'重庆-1','卫星-122',163510,164213,163490,164233,'是','*',2,'*','*',
'重庆-1','卫星-122',200124,200737,200104,200757,'是','*',3,'*','*',
'重庆-1','卫星-122',206621,207814,206601,207834,'是','*',3,'*','*',
'重庆-1','卫星-122',213469,214679,213449,214699,'是','*',3,'*','*',
'重庆-1','卫星-122',220509,221563,220489,221583,'是','*',3,'*','*',
'重庆-1','卫星-122',227549,228585,227529,228605,'是','*',3,'*','*',
'重庆-1','卫星-122',234447,235640,234427,235660,'是','*',3,'*','*',
'重庆-1','卫星-122',241306,242521,241286,242541,'是','*',3,'*','*',
'重庆-1','卫星-122',248317,249097,248297,249117,'是','*',3,'*','*',
'重庆-2','卫星-122',30350,31132,30330,31152,'是','*',1,'*','*',
'重庆-2','卫星-122',36927,38142,36907,38162,'是','*',1,'*','*',
'重庆-2','卫星-122',43807,45001,43787,45021,'是','*',1,'*','*',
'重庆-2','卫星-122',50861,51899,50841,51919,'是','*',1,'*','*',
'重庆-2','卫星-122',57882,58939,57862,58959,'是','*',1,'*','*',
'重庆-2','卫星-122',64766,65977,64746,65997,'是','*',1,'*','*',
'重庆-2','卫星-122',71631,72823,71611,72843,'是','*',1,'*','*',
'重庆-2','卫星-122',78712,79316,78692,79336,'是','*',1,'*','*',
'重庆-2','卫星-122',115235,115939,115215,115959,'是','*',2,'*','*',
'重庆-2','卫星-122',121774,122979,121754,122999,'是','*',2,'*','*',
'重庆-2','卫星-122',128638,129841,128618,129861,'是','*',2,'*','*',
'重庆-2','卫星-122',135685,136732,135665,136752,'是','*',2,'*','*',
'重庆-2','卫星-122',142715,143763,142695,143783,'是','*',2,'*','*',
'重庆-2','卫星-122',149605,150809,149585,150829,'是','*',2,'*','*',
'重庆-2','卫星-122',156468,157672,156448,157692,'是','*',2,'*','*',
'重庆-2','卫星-122',163510,164210,163490,164230,'是','*',2,'*','*',
'重庆-2','卫星-122',200128,200737,200108,200757,'是','*',3,'*','*',
'重庆-2','卫星-122',206623,207815,206603,207835,'是','*',3,'*','*',
'重庆-2','卫星-122',213470,214681,213450,214701,'是','*',3,'*','*',
'重庆-2','卫星-122',220508,221565,220488,221585,'是','*',3,'*','*',
'重庆-2','卫星-122',227547,228586,227527,228606,'是','*',3,'*','*',
'重庆-2','卫星-122',234445,235640,234425,235660,'是','*',3,'*','*',
'重庆-2','卫星-122',241304,242519,241284,242539,'是','*',3,'*','*',
'重庆-2','卫星-122',248316,249094,248296,249114,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',37218,37967,37198,37987,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',43763,44937,43743,44957,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',50563,51805,50543,51825,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',57467,58697,57447,58717,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',64367,65607,64347,65627,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',71235,72440,71215,72460,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',78158,79065,78138,79085,'是','*',1,'*','*',
'乌鲁木齐-1','卫星-122',122102,122782,122082,122802,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',128613,129775,128593,129795,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',135402,136644,135382,136664,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',142302,143533,142282,143553,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',149204,150444,149184,150464,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',156073,157286,156053,157306,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',162986,163933,162966,163953,'是','*',2,'*','*',
'乌鲁木齐-1','卫星-122',206993,207591,206973,207611,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',213465,214612,213445,214632,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',220241,221483,220221,221503,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',227137,228368,227117,228388,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',234042,235281,234022,235301,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',240912,242132,240892,242152,'是','*',3,'*','*',
'乌鲁木齐-1','卫星-122',247816,248798,247796,248818,'是','*',3,'*','*',
'北京-2','卫星-122',30574,31440,30554,31460,'是','*',1,'*','*',
'北京-2','卫星-122',37180,38388,37160,38408,'是','*',1,'*','*',
'北京-2','卫星-122',44025,45258,44005,45278,'是','*',1,'*','*',
'北京-2','卫星-122',50968,52169,50948,52189,'是','*',1,'*','*',
'北京-2','卫星-122',57887,59116,57867,59136,'是','*',1,'*','*',
'北京-2','卫星-122',64759,65980,64739,66000,'是','*',1,'*','*',
'北京-2','卫星-122',71682,72631,71662,72651,'是','*',1,'*','*',
'北京-2','卫星-122',115449,116260,115429,116280,'是','*',2,'*','*',
'北京-2','卫星-122',122028,123226,122008,123246,'是','*',2,'*','*',
'北京-2','卫星-122',128860,130096,128840,130116,'是','*',2,'*','*',
'北京-2','卫星-122',135801,137003,135781,137023,'是','*',2,'*','*',
'北京-2','卫星-122',142724,143950,142704,143970,'是','*',2,'*','*',
'北京-2','卫星-122',149597,150824,149577,150844,'是','*',2,'*','*',
'北京-2','卫星-122',156510,157496,156490,157516,'是','*',2,'*','*',
'北京-2','卫星-122',200328,201077,200308,201097,'是','*',3,'*','*',
'北京-2','卫星-122',206876,208063,206856,208083,'是','*',3,'*','*',
'北京-2','卫星-122',213696,214934,213676,214954,'是','*',3,'*','*',
'北京-2','卫星-122',220634,221837,220614,221857,'是','*',3,'*','*',
'北京-2','卫星-122',227561,228784,227541,228804,'是','*',3,'*','*',
'北京-2','卫星-122',234436,235668,234416,235688,'是','*',3,'*','*',
'北京-2','卫星-122',241340,242360,241320,242380,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',37221,37968,37201,37988,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',43765,44938,43745,44958,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',50564,51806,50544,51826,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',57466,58697,57446,58717,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',64366,65607,64346,65627,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',71234,72439,71214,72459,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',78157,79062,78137,79082,'是','*',1,'*','*',
'乌鲁木齐-2','卫星-122',122105,122783,122085,122803,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',128615,129775,128595,129795,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',135403,136645,135383,136665,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',142302,143533,142282,143553,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',149204,150444,149184,150464,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',156073,157285,156053,157305,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',162985,163930,162965,163950,'是','*',2,'*','*',
'乌鲁木齐-2','卫星-122',206996,207591,206976,207611,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',213467,214613,213447,214633,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',220242,221483,220222,221503,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',227137,228369,227117,228389,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',234041,235280,234021,235300,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',240911,242130,240891,242150,'是','*',3,'*','*',
'乌鲁木齐-2','卫星-122',247815,248796,247795,248816,'是','*',3,'*','*',
'佳木斯-1','卫星-122',30721,31737,30701,31757,'是','*',1,'*','*',
'佳木斯-1','卫星-122',37405,38623,37385,38643,'是','*',1,'*','*',
'佳木斯-1','卫星-122',44246,45489,44226,45509,'是','*',1,'*','*',
'佳木斯-1','卫星-122',51133,52376,51113,52396,'是','*',1,'*','*',
'佳木斯-1','卫星-122',58001,59228,57981,59248,'是','*',1,'*','*',
'佳木斯-1','卫星-122',64879,65937,64859,65957,'是','*',1,'*','*',
'佳木斯-1','卫星-122',115583,116570,115563,116590,'是','*',2,'*','*',
'佳木斯-1','卫星-122',122250,123462,122230,123482,'是','*',2,'*','*',
'佳木斯-1','卫星-122',129084,130327,129064,130347,'是','*',2,'*','*',
'佳木斯-1','卫星-122',135971,137213,135951,137233,'是','*',2,'*','*',
'佳木斯-1','卫星-122',142841,144071,142821,144091,'是','*',2,'*','*',
'佳木斯-1','卫星-122',149714,150795,149694,150815,'是','*',2,'*','*',
'佳木斯-1','卫星-122',156869,157086,156849,157106,'是','*',2,'*','*',
'佳木斯-1','卫星-122',200447,201401,200427,201421,'是','*',3,'*','*',
'佳木斯-1','卫星-122',207096,208301,207076,208321,'是','*',3,'*','*',
'佳木斯-1','卫星-122',213922,215165,213902,215185,'是','*',3,'*','*',
'佳木斯-1','卫星-122',220808,222050,220788,222070,'是','*',3,'*','*',
'佳木斯-1','卫星-122',227680,228913,227660,228933,'是','*',3,'*','*',
'佳木斯-1','卫星-122',234550,235651,234530,235671,'是','*',3,'*','*',
'佳木斯-1','卫星-122',241625,242032,241605,242052,'是','*',3,'*','*',
'佳木斯-2','卫星-122',30719,31736,30699,31756,'是','*',1,'*','*',
'佳木斯-2','卫星-122',37403,38622,37383,38642,'是','*',1,'*','*',
'佳木斯-2','卫星-122',44245,45488,44225,45508,'是','*',1,'*','*',
'佳木斯-2','卫星-122',51133,52376,51113,52396,'是','*',1,'*','*',
'佳木斯-2','卫星-122',58002,59229,57982,59249,'是','*',1,'*','*',
'佳木斯-2','卫星-122',64880,65940,64860,65960,'是','*',1,'*','*',
'佳木斯-2','卫星-122',115581,116569,115561,116589,'是','*',2,'*','*',
'佳木斯-2','卫星-122',122248,123461,122228,123481,'是','*',2,'*','*',
'佳木斯-2','卫星-122',129083,130326,129063,130346,'是','*',2,'*','*',
'佳木斯-2','卫星-122',135971,137213,135951,137233,'是','*',2,'*','*',
'佳木斯-2','卫星-122',142841,144072,142821,144092,'是','*',2,'*','*',
'佳木斯-2','卫星-122',149715,150797,149695,150817,'是','*',2,'*','*',
'佳木斯-2','卫星-122',156866,157092,156846,157112,'是','*',2,'*','*',
'佳木斯-2','卫星-122',200445,201401,200425,201421,'是','*',3,'*','*',
'佳木斯-2','卫星-122',207094,208300,207074,208320,'是','*',3,'*','*',
'佳木斯-2','卫星-122',213921,215165,213901,215185,'是','*',3,'*','*',
'佳木斯-2','卫星-122',220809,222051,220789,222071,'是','*',3,'*','*',
'佳木斯-2','卫星-122',227681,228914,227661,228934,'是','*',3,'*','*',
'佳木斯-2','卫星-122',234551,235653,234531,235673,'是','*',3,'*','*',
'佳木斯-2','卫星-122',241625,242037,241605,242057,'是','*',3,'*','*',
'海南-1','卫星-122',30065,31129,30045,31149,'是','*',1,'*','*',
'海南-1','卫星-122',36813,38044,36793,38064,'是','*',1,'*','*',
'海南-1','卫星-122',43854,44841,43834,44861,'是','*',1,'*','*',
'海南-1','卫星-122',51181,51657,51161,51677,'是','*',1,'*','*',
'海南-1','卫星-122',58204,58903,58184,58923,'是','*',1,'*','*',
'海南-1','卫星-122',64988,66124,64968,66144,'是','*',1,'*','*',
'海南-1','卫星-122',71817,73038,71797,73058,'是','*',1,'*','*',
'海南-1','卫星-122',78874,79617,78854,79637,'是','*',1,'*','*',
'海南-1','卫星-122',114925,115954,114905,115974,'是','*',2,'*','*',
'海南-1','卫星-122',121651,122885,121631,122905,'是','*',2,'*','*',
'海南-1','卫星-122',128670,129686,128650,129706,'是','*',2,'*','*',
'海南-1','卫星-122',135985,136492,135965,136512,'是','*',2,'*','*',
'海南-1','卫星-122',143047,143706,143027,143726,'是','*',2,'*','*',
'海南-1','卫星-122',149833,150948,149813,150968,'是','*',2,'*','*',
'海南-1','卫星-122',156655,157883,156635,157903,'是','*',2,'*','*',
'海南-1','卫星-122',163679,164498,163659,164518,'是','*',2,'*','*',
'海南-1','卫星-122',199788,200776,199768,200796,'是','*',3,'*','*',
'海南-1','卫星-122',206490,207726,206470,207746,'是','*',3,'*','*',
'海南-1','卫星-122',213488,214531,213468,214551,'是','*',3,'*','*',
'海南-1','卫星-122',220787,221329,220767,221349,'是','*',3,'*','*',
