µÿ√Ê’æ±Í ∂,Œ¿–«±Í ∂,ø™ ºΩ®¡¥ ±º‰,Ω· ¯Ω®¡¥ ±º‰,ø™ º∏˙◊Ÿ ±º‰,Ω· ¯∏˙◊Ÿ ±º‰, «∑Ò¿°µÁ,◊Ó¥Û—ˆΩ«,»ŒŒÒ÷¥––»’∆⁄,»¶¥Œ,…˝ΩµπÏ±Í ∂,”≈œ»º∂
'irkut-1','Œ¿–«-116',169518,169958,169498,169978,' «','*',2,'*','*',
'irkut-1','Œ¿–«-116',175916,176984,175896,177004,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',182628,183840,182608,183860,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',189450,190688,189430,190708,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',196299,197525,196279,197545,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',203147,204281,203127,204301,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',210073,210826,210053,210846,' «','*',3,'*','*',
'irkut-1','Œ¿–«-116',254441,254741,254421,254761,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',0,342,-20,362,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',6203,7307,6183,7327,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',12938,14159,12918,14179,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',19769,21007,19749,21027,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',26618,27839,26598,27859,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',33469,34576,33449,34596,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',40430,41066,40410,41086,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',84611,85155,84591,85175,' «','*',1,'*','*',
'irkut-2','Œ¿–«-116',91058,92145,91038,92165,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',97783,98999,97763,99019,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',104610,105848,104590,105868,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',111458,112682,111438,112702,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',118308,119430,118288,119450,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',125250,125950,125230,125970,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',169513,169958,169493,169978,' «','*',2,'*','*',
'irkut-2','Œ¿–«-116',175914,176984,175894,177004,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',182627,183840,182607,183860,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',189450,190688,189430,190708,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',196299,197525,196279,197545,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',203148,204283,203128,204303,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',210073,210829,210053,210849,' «','*',3,'*','*',
'irkut-2','Œ¿–«-116',254436,254742,254416,254762,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',5729,6670,5709,6690,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',12382,13612,12362,13632,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',19284,20477,19264,20497,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',26303,27406,26283,27426,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',33262,34424,33242,34444,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',40133,41372,40113,41392,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',47033,48109,47013,48129,' «','*',1,'*','*',
'islama-1','Œ¿–«-116',90599,91492,90579,91512,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',97227,98451,97207,98471,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',104115,105315,104095,105335,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',111131,112236,111111,112256,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',118099,119253,118079,119273,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',124973,126212,124953,126232,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',131864,132967,131844,132987,' «','*',2,'*','*',
'islama-1','Œ¿–«-116',175474,176311,175454,176331,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',182073,183289,182053,183309,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',188947,190154,188927,190174,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',195959,197068,195939,197088,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',202935,204081,202915,204101,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',209813,211050,209793,211070,' «','*',3,'*','*',
'islama-1','Œ¿–«-116',216698,217824,216678,217844,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',5726,6669,5706,6689,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',12381,13611,12361,13631,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',19284,20475,19264,20495,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',26304,27404,26284,27424,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',33264,34424,33244,34444,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',40134,41374,40114,41394,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',47034,48111,47014,48131,' «','*',1,'*','*',
'islama-2','Œ¿–«-116',90597,91491,90577,91511,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',97225,98450,97205,98470,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',104114,105314,104094,105334,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',111132,112235,111112,112255,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',118100,119253,118080,119273,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',124974,126213,124954,126233,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',131865,132969,131845,132989,' «','*',2,'*','*',
'islama-2','Œ¿–«-116',175471,176310,175451,176330,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',182071,183288,182051,183308,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',188946,190152,188926,190172,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',195960,197067,195940,197087,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',202936,204081,202916,204101,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',209814,211051,209794,211071,' «','*',3,'*','*',
'islama-2','Œ¿–«-116',216699,217826,216679,217846,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',5631,6306,5611,6326,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',34445,35290,34425,35310,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',41102,42333,41082,42353,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',48068,49096,48048,49116,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',76558,77626,76538,77646,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',83340,84565,83320,84585,' «','*',1,'*','*',
'jakarta-1','Œ¿–«-116',90425,91186,90405,91206,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',119318,120092,119298,120112,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',125945,127171,125925,127191,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',132887,133950,132867,133970,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',161412,162446,161392,162466,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',168178,169408,168158,169428,' «','*',2,'*','*',
'jakarta-1','Œ¿–«-116',175227,176061,175207,176081,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',204198,204888,204178,204908,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',210790,212008,210770,212028,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',217709,218802,217689,218822,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',246267,247263,246247,247283,' «','*',3,'*','*',
'jakarta-1','Œ¿–«-116',253017,254251,252997,254271,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',5631,6302,5611,6322,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',34448,35290,34428,35310,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',41103,42334,41083,42354,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',48069,49099,48049,49119,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',76556,77625,76536,77645,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',83338,84563,83318,84583,' «','*',1,'*','*',
'jakarta-2','Œ¿–«-116',90425,91183,90405,91203,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',119321,120092,119301,120112,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',125947,127173,125927,127193,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',132888,133952,132868,133972,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',161409,162445,161389,162465,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',168176,169407,168156,169427,' «','*',2,'*','*',
'jakarta-2','Œ¿–«-116',175226,176058,175206,176078,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',204202,204887,204182,204907,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',210792,212010,210772,212030,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',217710,218805,217690,218825,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',246264,247263,246244,247283,' «','*',3,'*','*',
'jakarta-2','Œ¿–«-116',253016,254249,252996,254269,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',11826,12752,11806,12772,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',18500,19735,18480,19755,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',25485,26525,25465,26545,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',32950,33141,32930,33161,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',46850,47781,46830,47801,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',53615,54843,53595,54863,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',60532,61595,60512,61615,' «','*',1,'*','*',
'khart-1','Œ¿–«-116',96696,97565,96676,97585,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',103342,104575,103322,104595,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',110305,111373,110285,111393,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',117703,118028,117683,118048,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',131701,132591,131681,132611,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',138458,139680,138438,139700,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',145358,146454,145338,146474,' «','*',2,'*','*',
'khart-1','Œ¿–«-116',181572,182373,181552,182393,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',188186,189414,188166,189434,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',195126,196221,195106,196241,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',202476,202898,202456,202918,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',216552,217398,216532,217418,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',223301,224514,223281,224534,' «','*',3,'*','*',
'khart-1','Œ¿–«-116',230187,231310,230167,231330,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',11823,12751,11803,12771,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',18499,19734,18479,19754,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',25485,26523,25465,26543,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',32964,33125,32944,33145,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',46853,47780,46833,47800,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',53617,54845,53597,54865,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',60533,61598,60513,61618,' «','*',1,'*','*',
'khart-2','Œ¿–«-116',96694,97564,96674,97584,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',103341,104573,103321,104593,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',110304,111371,110284,111391,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',117711,118019,117691,118039,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',131704,132590,131684,132610,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',138460,139681,138440,139701,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',145360,146456,145340,146476,' «','*',2,'*','*',
'khart-2','Œ¿–«-116',181569,182373,181549,182393,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',188184,189412,188164,189432,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',195126,196219,195106,196239,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',202481,202891,202461,202911,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',216555,217397,216535,217417,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',223303,224516,223283,224536,' «','*',3,'*','*',
'khart-2','Œ¿–«-116',230188,231312,230168,231332,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',11306,12191,11286,12211,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',18010,19241,17990,19261,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',24971,25975,24951,25995,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',54048,54556,54028,54576,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',60574,61773,60554,61793,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',67457,68591,67437,68611,' «','*',1,'*','*',
'kinshasa-1','Œ¿–«-116',96169,96996,96149,97016,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',102853,104080,102833,104100,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',109791,110834,109771,110854,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',138969,139304,138949,139324,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',145423,146606,145403,146626,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',152284,153441,152264,153461,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',159699,159887,159679,159907,' «','*',2,'*','*',
'kinshasa-1','Œ¿–«-116',181036,181796,181016,181816,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',187697,188916,187677,188936,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',194613,195691,194593,195711,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',230272,231438,230252,231458,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',237114,238289,237094,238309,' «','*',3,'*','*',
'kinshasa-1','Œ¿–«-116',244416,244827,244396,244847,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',11308,12191,11288,12211,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',18011,19243,17991,19263,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',24972,25977,24952,25997,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',54043,54557,54023,54577,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',60572,61772,60552,61792,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',67456,68588,67436,68608,' «','*',1,'*','*',
'kinshasa-2','Œ¿–«-116',96172,96996,96152,97016,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',102854,104081,102834,104101,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',109791,110836,109771,110856,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',138963,139307,138943,139327,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',145421,146605,145401,146625,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',152283,153439,152263,153459,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',159709,159874,159689,159894,' «','*',2,'*','*',
'kinshasa-2','Œ¿–«-116',181039,181796,181019,181816,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',187698,188918,187678,188938,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',194614,195693,194594,195713,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',230270,231437,230250,231457,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',237113,238287,237093,238307,' «','*',3,'*','*',
'kinshasa-2','Œ¿–«-116',244420,244821,244400,244841,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',1431,2654,1411,2674,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',8474,9246,8454,9266,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',44557,45566,44537,45586,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',51270,52506,51250,52526,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',58279,59308,58259,59328,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',65582,66113,65562,66133,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',72661,73310,72641,73330,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',79449,80557,79429,80577,' «','*',1,'*','*',
'mexico-1','Œ¿–«-116',86269,87499,86249,87519,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',93281,94125,93261,94145,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',129422,130387,129402,130407,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',136110,137346,136090,137366,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',143097,144153,143077,144173,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',150386,150951,150366,150971,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',157502,158113,157482,158133,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',164295,165380,164275,165400,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',171108,172342,171088,172362,' «','*',2,'*','*',
'mexico-1','Œ¿–«-116',178094,178998,178074,179018,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',214290,215205,214270,215225,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',220952,222186,220932,222206,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',227918,228998,227898,229018,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',235188,235791,235168,235811,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',242343,242916,242323,242936,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',249140,250201,249120,250221,' «','*',3,'*','*',
'mexico-1','Œ¿–«-116',255948,257184,255928,257204,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',1429,2653,1409,2673,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',8473,9243,8453,9263,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',44559,45567,44539,45587,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',51271,52507,51251,52527,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',58279,59310,58259,59330,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',65578,66118,65558,66138,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',72657,73313,72637,73333,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',79447,80557,79427,80577,' «','*',1,'*','*',
'mexico-2','Œ¿–«-116',86268,87497,86248,87517,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',93280,94122,93260,94142,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',129424,130388,129404,130408,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',136112,137348,136092,137368,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',143098,144155,143078,144175,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',150382,150956,150362,150976,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',157498,158116,157478,158136,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',164292,165380,164272,165400,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',171107,172340,171087,172360,' «','*',2,'*','*',
'mexico-2','Œ¿–«-116',178093,178995,178073,179015,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',214293,215206,214273,215226,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',220953,222188,220933,222208,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',227918,229001,227898,229021,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',235185,235796,235165,235816,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',242338,242920,242318,242940,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',249138,250201,249118,250221,' «','*',3,'*','*',
'mexico-2','Œ¿–«-116',255946,257182,255926,257202,' «','*',3,'*','*',
'north-1','Œ¿–«-116',33082,33523,33062,33543,' «','*',1,'*','*',
'north-1','Œ¿–«-116',39629,40237,39609,40257,' «','*',1,'*','*',
'north-1','Œ¿–«-116',46278,46864,46258,46884,' «','*',1,'*','*',
'north-1','Œ¿–«-116',53029,53366,53009,53386,' «','*',1,'*','*',
'north-1','Œ¿–«-116',117950,118367,117930,118387,' «','*',2,'*','*',
'north-1','Œ¿–«-116',124487,125090,124467,125110,' «','*',2,'*','*',
'north-1','Œ¿–«-116',131130,131723,131110,131743,' «','*',2,'*','*',
'north-1','Œ¿–«-116',137870,138239,137850,138259,' «','*',2,'*','*',
'north-1','Œ¿–«-116',202820,203211,202800,203231,' «','*',3,'*','*',
'north-1','Œ¿–«-116',209345,209943,209325,209963,' «','*',3,'*','*',
'north-1','Œ¿–«-116',215983,216582,215963,216602,' «','*',3,'*','*',
'north-1','Œ¿–«-116',222712,223111,222692,223131,' «','*',3,'*','*',
'north-2','Œ¿–«-116',33076,33526,33056,33546,' «','*',1,'*','*',
'north-2','Œ¿–«-116',39626,40240,39606,40260,' «','*',1,'*','*',
'north-2','Œ¿–«-116',46276,46868,46256,46888,' «','*',1,'*','*',
'north-2','Œ¿–«-116',53025,53372,53005,53392,' «','*',1,'*','*',
'north-2','Œ¿–«-116',117945,118371,117925,118391,' «','*',2,'*','*',
'north-2','Œ¿–«-116',124483,125093,124463,125113,' «','*',2,'*','*',
'north-2','Œ¿–«-116',131127,131727,131107,131747,' «','*',2,'*','*',
'north-2','Œ¿–«-116',137866,138245,137846,138265,' «','*',2,'*','*',
'north-2','Œ¿–«-116',202814,203214,202794,203234,' «','*',3,'*','*',
'north-2','Œ¿–«-116',209342,209946,209322,209966,' «','*',3,'*','*',
'north-2','Œ¿–«-116',215980,216586,215960,216606,' «','*',3,'*','*',
'north-2','Œ¿–«-116',222709,223117,222689,223137,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',21887,22419,21867,22439,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',28361,29557,28341,29577,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',35225,36409,35205,36429,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',42355,43231,42335,43251,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',49541,50241,49521,50261,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',56432,57464,56412,57484,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',63249,64483,63229,64503,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',70163,71224,70143,71244,' «','*',1,'*','*',
'noumea-1','Œ¿–«-116',106813,107180,106793,107200,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',113211,114392,113191,114412,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',120056,121252,120036,121272,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',127168,128071,127148,128091,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',134368,135058,134348,135078,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',141275,142282,141255,142302,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',148091,149320,148071,149340,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',154991,156083,154971,156103,' «','*',2,'*','*',
'noumea-1','Œ¿–«-116',198063,199226,198043,199246,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',204888,206094,204868,206114,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',211982,212912,211962,212932,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',219193,219876,219173,219896,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',226117,227099,226097,227119,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',232932,234156,232912,234176,' «','*',3,'*','*',
'noumea-1','Œ¿–«-116',239821,240940,239801,240960,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',21883,22419,21863,22439,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',28359,29556,28339,29576,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',35224,36407,35204,36427,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',42357,43228,42337,43248,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',49545,50238,49525,50258,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',56434,57463,56414,57483,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',63251,64484,63231,64504,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',70164,71227,70144,71247,' «','*',1,'*','*',
'noumea-2','Œ¿–«-116',106808,107181,106788,107201,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',113209,114391,113189,114411,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',120055,121250,120035,121270,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',127169,128068,127149,128088,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',134371,135054,134351,135074,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',141277,142281,141257,142301,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',148092,149321,148072,149341,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',154992,156086,154972,156106,' «','*',2,'*','*',
'noumea-2','Œ¿–«-116',198061,199225,198041,199245,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',204887,206093,204867,206113,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',211983,212909,211963,212929,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',219196,219873,219176,219893,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',226119,227098,226099,227118,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',232934,234157,232914,234177,' «','*',3,'*','*',
'noumea-2','Œ¿–«-116',239822,240942,239802,240962,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',39193,39735,39173,39755,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',45662,46633,45642,46653,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',52332,53431,52312,53451,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',59080,60194,59060,60214,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',65866,66895,65846,66915,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',72712,73452,72692,73472,' «','*',1,'*','*',
'nuuk-1','Œ¿–«-116',124081,124558,124061,124578,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',130520,131475,130500,131495,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',137181,138276,137161,138296,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',143926,145042,143906,145062,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',150710,151749,150690,151769,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',157548,158322,157528,158342,' «','*',2,'*','*',
'nuuk-1','Œ¿–«-116',208976,209373,208956,209393,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',215380,216317,215360,216337,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',222031,223122,222011,223142,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',228772,229889,228752,229909,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',235554,236603,235534,236623,' «','*',3,'*','*',
'nuuk-1','Œ¿–«-116',242385,243190,242365,243210,' «','*',3,'*','*',
'nuuk-2','Œ¿–«-116',39197,39735,39177,39755,' «','*',1,'*','*',
'nuuk-2','Œ¿–«-116',45664,46633,45644,46653,' «','*',1,'*','*',
